City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Kinsale,IE,2022-02-02 03:05:31,51.7075,-8.5306,49.23,87,75,5.75
296,Lamar,US,2022-02-02 03:05:31,33.6668,-95.5836,60.37,100,100,4.61
297,Nishihara,JP,2022-02-02 03:05:32,26.1842,127.7558,64.45,91,100,5.75
298,Saryozek,KZ,2022-02-02 03:05:32,44.3583,77.9753,17.6,76,28,4.07
299,Athy,IE,2022-02-02 03:05:32,52.9914,-6.9803,49.39,92,100,15.64
300,Yar-Sale,RU,2022-02-02 03:05:33,66.8333,70.8333,-15.36,99,48,7.58
301,Ibra,OM,2022-02-02 03:05:33,22.6906,58.5334,64.98,33,5,2.77
302,Oussouye,SN,2022-02-02 03:05:33,12.485,-16.5469,74.71,43,2,5.19
303,Tuy Hoa,VN,2022-02-02 03:05:34,13.0833,109.3,76.53,84,68,11.14
304,Nkoteng,CM,2022-02-02 03:05:34,4.5167,12.0333,67.01,95,76,2.98
305,Borgarnes,IS,2022-02-02 03:05:34,64.5383,-21.9206,32.56,88,100,6.26
306,Yeppoon,AU,2022-02-02 03:05:35,-23.1333,150.7333,96.58,59,90,14.07
307,Namibe,AO,2022-02-02 03:05:35,-15.1961,12.1522,71.47,69,100,9.62
308,Prince Albert,CA,2022-02-02 03:05:35,53.2001,-105.7677,-14.69,92,99,7.25
309,Moose Factory,CA,2022-02-02 03:02:19,51.2585,-80.6094,35.58,75,100,19.57
310,Kalabo,ZM,2022-02-02 03:05:36,-14.97,22.6814,63.75,82,99,2.55
311,Katangli,RU,2022-02-02 03:05:36,51.7102,143.2326,7.66,81,100,18.43
312,Chapais,CA,2022-02-02 03:05:36,49.7834,-74.8492,20.98,90,100,18.05
313,Villaviciosa,ES,2022-02-02 03:05:37,43.4813,-5.4357,46.02,87,3,4.21
314,Port Shepstone,ZA,2022-02-02 03:05:37,-30.7414,30.455,75.63,90,88,13.06
315,Lavrentiya,RU,2022-02-02 03:05:38,65.5833,-171.0,-0.69,83,1,14.36
316,Tricase,IT,2022-02-02 03:05:38,39.9304,18.3553,43.32,66,52,25.64
317,Fortuna,US,2022-02-02 03:05:38,40.5982,-124.1573,47.93,81,100,5.01
318,Ust-Ilimsk,RU,2022-02-02 03:05:38,58.0006,102.6619,-0.06,96,100,3.78
319,Wamba,NG,2022-02-02 03:05:39,8.9333,8.6,66.52,22,0,2.93
320,Vestmannaeyjar,IS,2022-02-02 03:05:39,63.4427,-20.2734,37.2,88,100,12.82
321,Port-Gentil,GA,2022-02-02 03:05:39,-0.7193,8.7815,81.12,75,98,10.98
322,Hami,CN,2022-02-02 03:05:40,42.8,93.45,24.67,28,100,0.69
323,Ahipara,NZ,2022-02-02 03:03:27,-35.1667,173.1667,75.99,63,100,14.72
324,Pamplona,ES,2022-02-02 03:06:40,42.8169,-1.6432,44.65,83,100,6.91
325,Labuhan,ID,2022-02-02 03:06:40,-6.8844,112.2051,84.6,69,34,4.68
326,Urambo,TZ,2022-02-02 03:06:41,-5.0667,32.05,63.5,95,100,0.87
327,Henties Bay,NA,2022-02-02 03:03:11,-22.116,14.2845,65.86,84,76,2.1
328,Pijijiapan,MX,2022-02-02 03:06:41,15.7011,-93.23,71.73,85,1,3.11
329,Guerrero Negro,MX,2022-02-02 03:06:42,27.9769,-114.0611,60.28,74,96,11.72
330,Shingu,JP,2022-02-02 03:06:42,33.7333,135.9833,45.91,37,7,8.12
331,Severo-Yeniseyskiy,RU,2022-02-02 03:06:42,60.3725,93.0408,-0.99,98,89,4.65
332,Denpasar,ID,2022-02-02 03:03:38,-8.65,115.2167,85.71,74,20,5.75
333,Mar Del Plata,AR,2022-02-02 03:06:43,-38.0023,-57.5575,70.09,87,0,1.01
334,Porto Walter,BR,2022-02-02 03:05:39,-8.2686,-72.7439,76.05,75,75,0.72
335,Enkoping,SE,2022-02-02 03:06:43,59.6361,17.0777,21.22,76,100,4.9
336,Lazurne,UA,2022-02-02 03:06:43,46.084,32.5295,36.01,84,100,7.29
337,Kamaishi,JP,2022-02-02 03:06:44,39.2667,141.8833,36.93,47,89,12.28
338,Padang,ID,2022-02-02 03:02:12,-0.9492,100.3543,82.45,75,100,2.62
339,Saint Anthony,US,2022-02-02 03:06:44,45.0205,-93.218,7.25,70,0,5.99
340,Havre-Saint-Pierre,CA,2022-02-02 03:06:45,50.2334,-63.5986,9.45,74,100,3.98
341,Komsomolskiy,UZ,2022-02-02 03:06:45,40.4272,71.7189,29.62,80,100,4.61
342,Zlatoust,RU,2022-02-02 03:06:45,55.1711,59.6508,18.59,96,100,3.94
343,Port Lincoln,AU,2022-02-02 03:03:41,-34.7333,135.8667,64.67,52,95,17.09
344,Samana,DO,2022-02-02 03:06:46,19.2056,-69.3369,72.59,89,35,8.21
345,Adwa,ET,2022-02-02 03:06:46,14.1646,38.8955,57.76,78,19,3.29
346,Mariental,NA,2022-02-02 03:06:46,-24.6333,17.9667,72.03,67,91,6.76
347,Amurzet,RU,2022-02-02 03:06:47,47.6967,131.0981,10.36,73,81,11.43
348,Iqaluit,CA,2022-02-02 03:06:47,63.7506,-68.5145,-7.31,69,100,17.0
349,Mawlaik,MM,2022-02-02 03:06:47,23.6333,94.4167,67.35,50,23,2.06
350,Kundiawa,PG,2022-02-02 03:06:48,-6.0167,144.9667,65.68,87,100,3.74
351,Ilulissat,GL,2022-02-02 03:06:48,69.2167,-51.1,3.22,51,100,9.22
352,Lundazi,ZM,2022-02-02 03:06:48,-12.2929,33.1782,62.49,95,45,4.92
353,Port Hardy,CA,2022-02-02 03:06:49,50.6996,-127.4199,39.76,80,78,2.53
354,Prokhorovka,RU,2022-02-02 03:06:49,51.0374,36.7325,22.57,100,100,5.7
355,Zeya,RU,2022-02-02 03:06:49,53.75,127.2667,3.56,54,34,3.13
356,Bayanday,RU,2022-02-02 03:06:50,53.0661,105.5139,-6.07,98,100,0.85
357,Alofi,NU,2022-02-02 03:06:50,-19.0595,-169.9187,78.69,89,75,4.61
358,Havelock,US,2022-02-02 03:04:21,34.8791,-76.9013,41.94,83,54,4.0
359,Taiping,MY,2022-02-02 03:06:50,4.85,100.7333,85.51,67,99,1.9
360,Lerwick,GB,2022-02-02 03:06:51,60.1545,-1.1494,41.0,65,94,18.77
361,Ossora,RU,2022-02-02 03:06:51,59.2353,163.0719,29.01,96,100,14.09
362,Tezu,IN,2022-02-02 03:06:51,27.9167,96.1667,61.81,62,99,1.16
363,Bolu,TR,2022-02-02 03:06:52,40.6667,31.5833,35.15,91,100,7.09
364,Agirish,RU,2022-02-02 03:06:52,61.9247,63.0231,17.2,95,100,7.4
365,Villazon,BO,2022-02-02 03:06:52,-22.0866,-65.5942,47.88,80,64,4.63
366,Lorengau,PG,2022-02-02 03:06:52,-2.0226,147.2712,77.56,86,100,6.71
367,Neuquen,AR,2022-02-02 03:06:53,-38.9516,-68.0591,82.29,32,0,14.97
368,Xining,CN,2022-02-02 03:06:00,36.6167,101.7667,15.57,60,34,2.71
369,Gornopravdinsk,RU,2022-02-02 03:06:53,60.05,69.9,8.73,96,99,5.68
370,Chara,RU,2022-02-02 03:06:54,56.9064,118.2631,-14.15,89,41,1.43
371,Alexandria,EG,2022-02-02 03:06:54,31.2156,29.9553,52.0,65,40,9.57
372,Baykit,RU,2022-02-02 03:06:54,61.67,96.37,-9.11,100,93,0.94
373,Presevo,RS,2022-02-02 03:07:55,42.3092,21.6492,30.6,94,87,6.4
374,Coromandel,BR,2022-02-02 03:07:55,-18.4733,-47.2003,65.88,93,100,1.74
375,Longonjo,AO,2022-02-02 03:07:55,-12.9067,15.2533,58.5,86,89,0.72
376,Krasnogorsk,RU,2022-02-02 03:07:56,55.8225,37.3181,26.65,86,75,13.42
377,Wilmington,US,2022-02-02 03:05:19,34.2257,-77.9447,43.9,83,0,3.44
378,Hanzhong,CN,2022-02-02 03:07:56,33.0728,107.0303,39.16,69,100,3.36
379,Merauke,ID,2022-02-02 03:07:57,-8.4667,140.3333,76.37,85,100,3.42
380,Kristiansund,NO,2022-02-02 03:07:57,63.1115,7.732,33.85,93,100,0.0
381,Pangnirtung,CA,2022-02-02 03:07:57,66.1451,-65.7125,-18.85,81,82,6.42
382,Sorong,ID,2022-02-02 03:07:58,-0.8833,131.25,82.08,71,100,2.46
383,Simpang,ID,2022-02-02 03:05:43,-1.2667,104.0833,81.95,76,51,3.2
384,Marshall,US,2022-02-02 03:05:26,34.3834,-86.3333,56.91,44,0,8.05
385,Borovoy,RU,2022-02-02 03:07:58,55.4333,86.0833,9.68,92,75,4.47
386,Caconda,AO,2022-02-02 03:07:58,-13.7333,15.0667,56.52,74,100,1.12
387,Shubarshi,KZ,2022-02-02 03:07:59,48.5872,57.1869,15.48,91,100,5.3
388,Lancaster,US,2022-02-02 03:06:40,40.2504,-76.2499,32.22,83,0,1.01
389,Bethel,US,2022-02-02 03:07:59,41.3712,-73.414,34.16,74,100,0.0
390,Sarangani,PH,2022-02-02 03:07:59,5.4033,125.4636,81.07,75,100,21.43
391,Oranjestad,AW,2022-02-02 03:08:00,12.524,-70.027,78.75,83,20,17.27
392,Anage,BR,2022-02-02 03:08:00,-14.6122,-41.1356,71.71,85,32,1.72
393,Pisco,PE,2022-02-02 03:07:18,-13.7,-76.2167,69.85,78,40,12.66
394,Klaksvik,FO,2022-02-02 03:08:01,62.2266,-6.589,36.52,72,100,21.07
395,Belyy Yar,RU,2022-02-02 03:08:01,53.6039,91.3903,-18.51,76,20,2.24
396,Bathsheba,BB,2022-02-02 03:07:56,13.2167,-59.5167,77.61,78,40,13.8
397,Posse,BR,2022-02-02 03:08:02,-14.0931,-46.3694,67.98,88,91,3.44
398,Erenhot,CN,2022-02-02 03:08:02,43.6475,111.9767,5.09,78,5,6.55
399,Eureka,US,2022-02-02 03:06:38,40.8021,-124.1637,48.2,81,0,8.01
400,Datong,CN,2022-02-02 03:08:02,40.0936,113.2914,17.82,38,0,2.86
401,Kieta,PG,2022-02-02 03:08:03,-6.2167,155.6333,84.25,72,68,9.91
402,Canoinhas,BR,2022-02-02 03:08:03,-26.1772,-50.39,65.17,99,91,4.36
403,Makinsk,KZ,2022-02-02 03:08:03,52.6292,70.4169,-1.8,97,95,4.12
404,Toora-Khem,RU,2022-02-02 03:08:04,52.4675,96.11,-14.26,99,100,1.61
405,Coihaique,CL,2022-02-02 03:08:04,-45.5752,-72.0662,58.95,51,0,9.22
406,Saint-Pierre,RE,2022-02-02 03:04:50,-21.3393,55.4781,82.04,89,100,33.38
407,Horta,PT,2022-02-02 03:08:04,38.5333,-28.6333,58.28,74,52,13.15
408,Oranjemund,NA,2022-02-02 03:08:05,-28.55,16.4333,65.62,86,81,7.61
409,Kumano,JP,2022-02-02 03:08:05,34.3442,132.5894,48.94,47,66,6.87
410,Longyearbyen,SJ,2022-02-02 03:08:06,78.2186,15.6401,22.84,68,75,2.3
411,Innisfail,AU,2022-02-02 03:08:06,-17.5333,146.0333,86.07,70,100,8.61
412,Tucuman,AR,2022-02-02 03:08:06,-26.8241,-65.2226,80.6,44,0,10.36
413,Taltal,CL,2022-02-02 03:05:14,-25.4,-70.4833,66.27,79,0,1.28
414,Bertoua,CM,2022-02-02 03:08:07,4.5833,13.6833,67.82,35,82,2.89
415,Faya,SA,2022-02-02 03:08:08,18.3851,42.4509,48.72,57,0,4.52
416,East London,ZA,2022-02-02 03:08:08,-33.0153,27.9116,76.73,72,99,4.52
417,Kiama,AU,2022-02-02 03:08:08,-34.6833,150.8667,70.0,77,100,1.99
418,Ulladulla,AU,2022-02-02 03:09:09,-35.35,150.4667,68.88,79,100,7.76
419,Lata,PT,2022-02-02 03:07:20,40.1629,-8.3327,52.81,78,0,4.12
420,Tay Ninh,VN,2022-02-02 03:09:09,11.3,106.1,85.05,54,67,4.32
421,Nanma,CN,2022-02-02 03:09:10,36.1817,118.1583,34.54,24,42,4.25
422,Zaozerne,UA,2022-02-02 03:09:10,45.1582,33.2787,44.94,85,100,13.76
423,Grand Gaube,MU,2022-02-02 03:09:10,-20.0064,57.6608,81.37,80,100,20.0
424,Scarborough,GB,2022-02-02 03:08:00,54.2797,-0.4044,48.52,84,100,1.99
425,Kolondieba,ML,2022-02-02 03:09:11,11.0882,-6.8926,69.12,13,83,5.48
426,Moussoro,TD,2022-02-02 03:09:11,13.6408,16.4901,57.85,16,3,8.88
427,Honiara,SB,2022-02-02 03:09:11,-9.4333,159.95,85.82,68,90,6.29
428,Baghdad,IQ,2022-02-02 03:07:24,33.3406,44.4009,40.91,100,0,6.91
429,Erzin,TR,2022-02-02 03:07:26,36.9559,36.2,45.12,86,81,6.13
430,Riyadh,SA,2022-02-02 03:09:12,24.6877,46.7219,48.34,46,0,10.02
431,Sunland Park,US,2022-02-02 03:09:12,31.7965,-106.58,58.51,26,100,3.0
432,Wanning,CN,2022-02-02 03:09:13,18.8003,110.3967,73.54,82,81,5.46
433,Narsaq,GL,2022-02-02 03:08:25,60.9167,-46.05,12.42,81,14,4.5
434,Sorland,NO,2022-02-02 03:09:13,67.667,12.6934,28.47,59,100,14.83
435,Taraz,KZ,2022-02-02 03:09:13,42.9,71.3667,25.21,86,100,4.47
436,Kavaratti,IN,2022-02-02 03:06:06,10.5669,72.642,80.37,68,6,9.26
437,Kungurtug,RU,2022-02-02 03:06:44,50.5994,97.5228,-7.73,91,67,1.32
438,Dzilam Gonzalez,MX,2022-02-02 03:09:14,21.2833,-88.9333,72.36,72,1,9.31
439,Gao,ML,2022-02-02 03:09:14,16.6362,1.637,63.28,13,99,8.93
440,Dali,CN,2022-02-02 03:09:15,25.7,100.1833,49.37,48,6,5.99
441,Gat,IL,2022-02-02 03:09:15,31.61,34.7642,53.91,100,0,3.44
442,Labytnangi,RU,2022-02-02 03:09:16,66.6572,66.4183,-24.63,100,94,1.66
443,Arica,CL,2022-02-02 03:08:37,-18.475,-70.3042,68.23,68,0,4.61
444,Laguna,US,2022-02-02 03:09:16,38.421,-121.4238,57.49,33,0,5.99
445,Seoul,KR,2022-02-02 03:09:17,37.5683,126.9778,31.39,26,27,9.15
446,Pangkalanbuun,ID,2022-02-02 03:09:17,-2.6833,111.6167,88.05,62,86,1.54
447,Ishigaki,JP,2022-02-02 03:09:18,24.3448,124.1572,70.75,73,85,17.63
448,Bizhbulyak,RU,2022-02-02 03:09:18,53.6967,54.2642,20.95,93,74,14.07
449,Olafsvik,IS,2022-02-02 03:06:08,64.8945,-23.7142,35.6,64,100,18.16
450,Lincoln,US,2022-02-02 03:09:18,40.8,-96.667,26.17,45,100,4.0
451,Gogrial,SS,2022-02-02 03:09:19,8.5332,28.1004,68.72,26,41,5.53
452,Sechura,PE,2022-02-02 03:09:19,-5.5569,-80.8222,71.94,74,7,11.65
453,Altus,US,2022-02-02 03:05:13,34.6381,-99.334,49.51,70,0,3.0
454,Harstad,NO,2022-02-02 03:09:20,68.799,16.5293,24.03,100,81,7.85
455,Noormarkku,FI,2022-02-02 03:09:20,61.5927,21.8685,6.58,85,100,3.44
456,Killybegs,IE,2022-02-02 03:09:20,54.6333,-8.45,49.44,93,100,21.32
457,Storslett,NO,2022-02-02 03:09:21,69.7678,21.0247,14.36,73,82,14.38
458,Kaeo,NZ,2022-02-02 03:09:21,-35.1,173.7833,76.32,80,100,11.34
459,Montgomery,US,2022-02-02 03:05:40,39.1501,-77.1997,33.33,79,0,1.01
460,Terralba,IT,2022-02-02 03:09:22,39.7192,8.6392,48.02,85,33,9.75
461,South Lake Tahoe,US,2022-02-02 03:07:29,38.9332,-119.9844,26.04,42,0,0.0
462,Vakhrushev,RU,2022-02-02 03:09:22,48.9833,142.9667,17.19,75,24,5.75
463,Bail Hongal,IN,2022-02-02 03:09:23,15.8167,74.8667,71.24,27,6,2.15
464,Chenzhou,CN,2022-02-02 03:10:23,25.8,113.0333,38.62,97,100,5.82
465,Kindersley,CA,2022-02-02 03:10:23,51.4668,-109.1682,-8.63,93,47,12.44
466,Mahibadhoo,MV,2022-02-02 03:10:24,3.7833,72.9667,82.31,75,2,13.76
467,Oktyabrskiy,RU,2022-02-02 03:10:24,54.4815,53.471,25.65,90,95,13.71
468,Sokolo,ML,2022-02-02 03:10:25,14.7328,-6.1219,69.58,11,51,10.36
469,Zhangye,CN,2022-02-02 03:10:25,38.9342,100.4517,28.51,23,30,4.29
470,Pouembout,NC,2022-02-02 03:10:26,-21.1333,164.9,88.02,51,71,10.36
471,Panlaitan,PH,2022-02-02 03:10:26,12.1191,119.8486,83.01,69,100,9.93
472,Carutapera,BR,2022-02-02 03:10:27,-1.195,-46.02,76.64,91,70,7.38
473,Katsuura,JP,2022-02-02 03:07:03,35.1333,140.3,50.14,36,0,12.82
474,Hailun,CN,2022-02-02 03:10:27,47.45,126.9333,3.45,91,98,4.52
475,Wanaka,NZ,2022-02-02 03:10:27,-44.7,169.15,70.11,81,98,5.99
476,Katherine,AU,2022-02-02 03:10:28,-14.4667,132.2667,88.12,62,30,21.85
477,Konin,PL,2022-02-02 03:10:28,52.2234,18.2512,35.02,96,100,20.22
478,Corning,US,2022-02-02 03:10:28,42.1428,-77.0547,32.36,72,0,8.05
479,Buraydah,SA,2022-02-02 03:10:29,26.326,43.975,46.44,54,0,7.94
480,Pushchino,RU,2022-02-02 03:10:29,54.8339,37.6264,24.55,94,100,10.51
481,Zima,RU,2022-02-02 03:10:29,53.9202,102.0442,0.41,93,98,1.41
482,Dunedin,NZ,2022-02-02 03:10:30,-45.8742,170.5036,74.8,64,72,11.01
483,Ingham,US,2022-02-02 03:10:30,42.6,-84.3833,42.98,93,100,5.75
484,Half Moon Bay,US,2022-02-02 03:10:30,37.4636,-122.4286,59.07,40,0,7.0
485,Richards Bay,ZA,2022-02-02 03:10:31,-28.783,32.0377,75.2,82,91,11.27
486,Juneau,US,2022-02-02 03:10:31,58.3019,-134.4197,24.8,77,100,4.61
487,Kysyl-Syr,RU,2022-02-02 03:10:31,63.8986,122.7617,-20.69,96,99,7.09
488,Pauini,BR,2022-02-02 03:10:32,-7.7136,-66.9764,72.93,98,100,1.05
489,Dawei,MM,2022-02-02 03:10:32,14.0833,98.2,82.58,55,23,3.38
490,Sundumbili,ZA,2022-02-02 03:10:32,-29.1337,31.3975,71.65,93,41,6.96
491,High Level,CA,2022-02-02 03:08:37,58.5169,-117.136,-29.0,100,19,1.66
492,Qostanay,KZ,2022-02-02 03:10:33,53.1667,63.5833,16.09,92,40,15.66
493,Arkansas City,US,2022-02-02 03:10:33,37.062,-97.0384,38.82,86,100,21.85
494,Tautira,PF,2022-02-02 03:10:33,-17.7333,-149.15,87.82,76,21,18.54
495,Manzhouli,CN,2022-02-02 03:10:34,49.6,117.4333,-4.13,83,16,6.26
496,Monte Carmelo,BR,2022-02-02 03:10:34,-18.7247,-47.4986,67.08,92,100,3.0
497,Azuaga,ES,2022-02-02 03:10:34,38.2667,-5.6833,43.97,64,0,4.61
498,Brus Laguna,HN,2022-02-02 03:10:35,15.75,-84.4833,70.3,96,1,3.24
499,Brae,GB,2022-02-02 03:10:35,60.3964,-1.353,40.91,64,99,19.01
500,Los Llanos De Aridane,ES,2022-02-02 03:10:35,28.6585,-17.9182,69.12,65,0,5.01
501,Te Anau,NZ,2022-02-02 03:10:36,-45.4167,167.7167,66.25,98,100,4.47
502,Ofaqim,IL,2022-02-02 03:10:36,31.3141,34.6203,50.7,66,0,8.5
503,Rio Grande,BR,2022-02-02 03:07:44,-32.035,-52.0986,66.94,68,0,10.4
504,Ust-Maya,RU,2022-02-02 03:10:37,60.4167,134.5333,-12.53,88,100,3.11
505,Santa Maria Del Oro,MX,2022-02-02 03:10:37,25.9333,-105.3667,53.06,24,1,6.29
506,Cochrane,CA,2022-02-02 03:07:34,51.1834,-114.4687,-1.39,64,100,9.13
507,Tucuma,BR,2022-02-02 03:10:37,-0.1833,-50.05,75.11,94,94,4.72
508,Pochutla,MX,2022-02-02 03:11:38,15.7432,-96.4661,77.83,78,1,4.21
509,Adrar,MR,2022-02-02 03:08:41,20.5022,-10.0711,67.19,20,62,11.21
510,Pangai,TO,2022-02-02 03:11:38,-19.8,-174.35,81.05,66,8,8.12
511,Puerto Narino,CO,2022-02-02 03:11:38,-3.7703,-70.3831,76.95,81,82,2.42
512,Isangel,VU,2022-02-02 03:07:47,-19.55,169.2667,82.87,75,76,4.9
513,Mkuranga,TZ,2022-02-02 03:09:15,-7.118,39.2078,72.36,97,90,3.27
514,Umea,SE,2022-02-02 03:11:39,63.8284,20.2597,6.73,92,75,4.61
515,Ca Mau,VN,2022-02-02 03:08:50,9.1769,105.15,87.73,53,43,14.05
516,Comodoro Rivadavia,AR,2022-02-02 03:08:04,-45.8667,-67.5,62.46,72,0,12.66
517,San Carlos De Bariloche,AR,2022-02-02 03:11:39,-41.1456,-71.3082,60.55,63,20,14.97
518,Srandakan,ID,2022-02-02 03:11:40,-7.9386,110.2506,87.1,60,12,3.29
519,Cabedelo,BR,2022-02-02 03:11:40,-6.9811,-34.8339,75.87,77,16,9.01
520,Linjiang,CN,2022-02-02 03:11:40,41.8069,126.9078,16.54,62,44,5.32
521,Liwale,TZ,2022-02-02 03:09:16,-9.7667,37.9333,67.14,98,62,0.16
522,Uzhhorod,UA,2022-02-02 03:11:41,48.6167,22.3,33.19,98,100,10.29
523,Kruisfontein,ZA,2022-02-02 03:06:57,-34.0033,24.7314,70.88,70,100,2.21
524,San Cristobal,VE,2022-02-02 03:08:38,7.7669,-72.225,68.18,61,99,1.7
525,Staryy Nadym,RU,2022-02-02 03:11:41,65.6118,72.6842,-15.65,100,75,7.74
526,North Platte,US,2022-02-02 03:11:42,41.1239,-100.7654,22.98,39,20,13.8
527,Ziyang,CN,2022-02-02 03:11:42,29.2497,117.8547,38.34,97,100,2.46
528,Yuma,US,2022-02-02 03:10:39,32.7253,-114.6244,65.17,23,0,9.22
529,Pskov,RU,2022-02-02 03:11:42,57.8136,28.3496,15.71,92,75,0.0
530,Dwarka,IN,2022-02-02 03:11:43,22.2394,68.9678,71.65,75,0,8.55
531,Lake Havasu City,US,2022-02-02 03:11:43,34.4839,-114.3224,57.06,18,100,7.0
532,Chabahar,IR,2022-02-02 03:11:43,25.2919,60.643,71.96,66,0,16.49
533,Moissala,TD,2022-02-02 03:09:09,8.3404,17.7663,66.56,21,3,4.85
534,Pirenopolis,BR,2022-02-02 03:11:44,-15.8525,-48.9592,67.37,94,91,1.41
535,Jiwani,PK,2022-02-02 03:11:44,25.05,61.7417,72.37,76,0,14.0
536,Villarrica,PY,2022-02-02 03:11:44,-25.75,-56.4333,78.6,32,0,4.52
537,Auki,SB,2022-02-02 03:11:45,-8.7676,160.7034,83.1,81,46,7.99
538,Praia,CV,2022-02-02 03:11:45,14.9215,-23.5087,77.54,53,20,9.22
539,Namatanai,PG,2022-02-02 03:11:45,-3.6667,152.4333,83.26,69,94,7.47
540,Agadez,NE,2022-02-02 03:11:46,19.75,10.25,53.26,23,0,6.62
541,Stanari,BA,2022-02-02 03:11:09,44.7472,17.8294,29.08,84,73,3.94
542,Isiolo,KE,2022-02-02 03:11:46,0.3546,37.5822,68.72,65,100,3.15
543,Okato,NZ,2022-02-02 03:11:47,-39.2,173.8833,76.91,69,100,14.83
544,Marquette,US,2022-02-02 03:11:47,46.5333,-87.6335,18.84,81,94,13.76
545,Bairiki,KI,2022-02-02 03:11:47,1.3292,172.9752,86.0,74,40,3.44
546,Poso,ID,2022-02-02 03:11:48,-1.3959,120.7524,85.41,57,99,2.91
547,Lakes Entrance,AU,2022-02-02 03:11:48,-37.8811,147.981,66.16,52,70,15.68
548,Hervey Bay,AU,2022-02-02 03:11:48,-25.2986,152.8535,88.03,76,83,15.5
549,Urucui,BR,2022-02-02 03:11:49,-7.2294,-44.5561,76.12,75,5,1.41
550,Abha,SA,2022-02-02 03:11:49,18.2164,42.5053,48.45,71,0,0.0
551,Libreville,GA,2022-02-02 03:11:49,0.3925,9.4537,79.99,80,100,7.63
552,Destin,US,2022-02-02 03:11:50,30.3935,-86.4958,61.12,63,0,10.36
553,Sept-Iles,CA,2022-02-02 03:11:50,50.2001,-66.3821,3.06,72,100,3.0
554,Kyzyl-Suu,KG,2022-02-02 03:12:50,42.3414,78.0056,17.47,57,2,8.93
555,Nouadhibou,MR,2022-02-02 03:12:51,20.931,-17.0347,71.22,48,96,12.73
556,Grindavik,IS,2022-02-02 03:12:51,63.8424,-22.4338,32.47,100,100,18.41
557,Sumbe,AO,2022-02-02 03:12:51,-11.2061,13.8437,73.67,82,100,4.9
558,Puerto Suarez,BO,2022-02-02 03:12:52,-18.95,-57.8,73.02,98,100,3.38
559,San Lorenzo,PY,2022-02-02 03:12:52,-25.3333,-57.5333,79.74,47,0,6.91
560,Leningradskiy,RU,2022-02-02 03:12:02,69.3833,178.4167,-10.68,94,35,11.01
561,Formosa Do Rio Preto,BR,2022-02-02 03:12:52,-11.0483,-45.1931,70.75,90,59,1.7
562,Luciu,RO,2022-02-02 03:12:53,44.9667,27.0833,33.26,91,100,2.44
563,Koulikoro,ML,2022-02-02 03:12:53,14.0,-7.75,64.98,13,2,9.06
564,Waverly,US,2022-02-02 03:08:08,42.7392,-84.6208,42.73,90,100,9.22
565,Sioux Lookout,CA,2022-02-02 03:12:54,50.1001,-91.917,-0.02,93,100,13.42
566,Hambantota,LK,2022-02-02 03:12:54,6.1241,81.1185,76.86,70,54,11.74
567,Aykhal,RU,2022-02-02 03:12:11,66.0,111.5,-18.99,100,12,2.53
568,Camacha,PT,2022-02-02 03:12:54,33.0833,-16.3333,62.53,77,20,16.11
569,Prince George,CA,2022-02-02 03:11:12,53.9166,-122.753,-9.58,100,19,1.07
570,Bagdarin,RU,2022-02-02 03:12:55,54.4333,113.6,-4.83,80,14,2.93
